"dataset","method","split_id","frequency","attack.angle","chord.length","free.stream.velocity","suction.side.displacement.thickness"
"airfoil","lasso_cv",53,-0.000971166591099155,0,0,0,0
"airfoil","lasso_cv",54,-0.000894161507086547,0,0,0,0
"airfoil","lasso_cv",55,-0.000872241552987533,0,0,0,0
"airfoil","lasso_cv",56,-0.000794867166273224,0,0,0,0
"airfoil","lasso_cv",57,-0.000773317745902555,0,0,0,0
"airfoil","lasso_cv",58,-0.000877621757912552,0,0,0,0
"airfoil","lasso_cv",59,-0.000747606320248016,0,0,0,0
"airfoil","lasso_cv",60,-0.000852443278720192,0,0,0,0
"airfoil","lasso_cv",61,-0.000810770684144365,0,0,0,0
"airfoil","lasso_cv",62,-0.000859537683633476,0,0,0,0
"airfoil","lasso_cv",63,-0.000805552545487294,0,0,0,0
"airfoil","lasso_cv",64,-0.000814437976545983,0,0,0,0
"airfoil","lasso_cv",65,-0.000818741115718497,0,0,0,0
"airfoil","lasso_cv",66,-0.000825487094072328,0,0,0,0
"airfoil","lasso_cv",67,-0.000749218211167125,0,0,0,0
"airfoil","lasso_cv",68,-0.000854056277377776,0,0,0,0
"airfoil","lasso_cv",69,-0.0007822752510288,0,0,0,0
"airfoil","lasso_cv",70,-0.000736826856093812,0,0,0,0
"airfoil","lasso_cv",71,-0.000799142397864227,0,0,0,0
"airfoil","lasso_cv",72,-0.000832880621487959,0,0,0,0
"airfoil","lasso_cv",73,-0.000886511921446116,0,0,0,0
"airfoil","lasso_cv",74,-0.000881220246843843,0,0,0,0
"airfoil","lasso_cv",75,-0.000763691510795602,0,0,0,0
"airfoil","lasso_cv",76,-0.000940070688789427,0,0,0,0
"airfoil","lasso_cv",77,-0.000841643162180797,0,0,0,0
"airfoil","lasso_cv",78,-0.000894981540850847,0,0,0,0
"airfoil","lasso_cv",79,-0.000790594217762974,0,0,0,0
"airfoil","lasso_cv",80,-0.000887186164485931,0,0,0,0
"airfoil","lasso_cv",81,-0.000805409207501306,0,0,0,0
"airfoil","lasso_cv",82,-0.000866959418424028,0,0,0,0
"airfoil","lasso_cv",83,-0.000719917732484981,0,0,0,0
"airfoil","lasso_cv",84,-0.000804784616540417,0,0,0,0
"airfoil","lasso_cv",85,-0.000711760936011891,0,0,0,0
"airfoil","lasso_cv",86,-0.00100626168297852,0,0,0,0
"airfoil","lasso_cv",87,-0.000919826693421335,0,0,0,0
"airfoil","lasso_cv",88,-0.000921006114464217,0,0,0,0
"airfoil","lasso_cv",89,-0.000770791260820067,0,0,0,0
"airfoil","lasso_cv",90,-0.000852775555894581,0,0,0,0
"airfoil","lasso_cv",91,-0.000891630797139651,0,0,0,0
"airfoil","lasso_cv",92,-0.00075584943243382,0,0,0,0
"airfoil","lasso_cv",93,-0.000837393949089108,0,0,0,0
"airfoil","lasso_cv",94,-0.000752476363807332,0,0,0,0
"airfoil","lasso_cv",95,-0.000863324495917001,0,0,0,0
"airfoil","lasso_cv",96,-0.000845245136062677,0,0,0,0
"airfoil","lasso_cv",97,-0.000773419374992416,0,0,0,0
"airfoil","lasso_cv",98,-0.000827369454177512,0,0,0,0
"airfoil","lasso_cv",99,-0.000938421437119793,0,0,0,0
"airfoil","lasso_cv",100,-0.000809844294512672,0,0,0,0
"airfoil","unireg",1,-0.00120811186384187,-0.400817355624901,-36.144271167892,0.0904735091159982,-148.574350956733
"airfoil","unireg",2,-0.00130202044668955,-0.385664456857549,-34.8228812995886,0.0889117295529368,-155.054447398342
"airfoil","unireg",3,-0.00133885167526503,-0.327425819675273,-32.5199312392053,0.0858490304376174,-165.965513765888
"airfoil","unireg",4,-0.00125055920295167,-0.286110786629223,-28.9419499744307,0.0909288207020392,-172.314515810138
"airfoil","unireg",5,-0.00124747757626049,-0.355355000369854,-35.0511037529585,0.0908421574386104,-186.298586039657
"airfoil","unireg",6,-0.00125675335109624,-0.455108014222505,-37.5161821195799,0.0983056039982719,-138.64498356819
"airfoil","unireg",7,-0.00129578270584727,-0.388667315932132,-32.6571270616313,0.068990161855905,-173.044704812565
"airfoil","unireg",8,-0.00133024761369188,-0.387628764007404,-35.1782339092101,0.0960594719801191,-168.178997180675
"airfoil","unireg",9,-0.00128544031759387,-0.434106883374244,-36.1790881259919,0.102522159360036,-143.115432310989
"airfoil","unireg",10,-0.00118638135057708,-0.376277954919901,-33.1526898966389,0.0837567392602658,-154.146422286632
"airfoil","unireg",11,-0.0011654982498222,-0.430085666445497,-36.3997711145735,0.101106505572289,-140.836089552613
"airfoil","unireg",12,-0.00134707827807334,-0.38341593502862,-34.9104798672636,0.0945941757308498,-176.122229834219
"airfoil","unireg",13,-0.00135421727885746,-0.45900774923705,-35.7031750048296,0.0924616542307424,-143.952965249964
"airfoil","unireg",14,-0.00122887533433378,-0.373828478583468,-32.5229194218524,0.0880899355546169,-150.290379170585
"airfoil","unireg",15,-0.001173879545065,-0.370166135356214,-35.0813447659712,0.0810786306311136,-154.674492070644
"airfoil","unireg",16,-0.00126553223831141,-0.351979752500648,-33.8254512357694,0.0767717789059694,-155.553477800624
"airfoil","unireg",17,-0.00123383498268943,-0.365741821152218,-35.3427814333277,0.0879445270651519,-170.130425476555
"airfoil","unireg",18,-0.00125458147141107,-0.336482547599234,-34.3973445674563,0.0920290534822132,-175.765115676541
"airfoil","unireg",19,-0.00123773904563381,-0.431838049249716,-34.6373264751727,0.0935254262195722,-138.807194299943
"airfoil","unireg",20,-0.0013037645496454,-0.424136283934061,-35.4779207091671,0.0994527918638552,-138.277390944396
"airfoil","unireg",21,-0.00130686619336434,-0.391484978642523,-36.4782894960808,0.105513107787809,-173.635205239057
"airfoil","unireg",22,-0.0012973657607045,-0.430351397753575,-36.0292770776333,0.0902395080376157,-146.547303241777
"airfoil","unireg",23,-0.00118068338738984,-0.303673510814039,-32.2603821421847,0.0891759739575916,-189.436457081561
"airfoil","unireg",24,-0.0012380142061368,-0.39029279174942,-34.3226772834595,0.0829999973891759,-156.634543064822
"airfoil","unireg",25,-0.00127980462856846,-0.365854918383041,-32.9883755607064,0.0913028496233461,-136.678819015212
"airfoil","unireg",26,-0.00124546389863894,-0.408235816273304,-33.4092222586721,0.094868343023058,-146.101679630028
"airfoil","unireg",27,-0.00132594215861585,-0.346398022781173,-33.8983666922445,0.0874762107878789,-175.697527291904
"airfoil","unireg",28,-0.00125861503194364,-0.383036342712844,-35.7292364635229,0.0879568047955832,-149.794482350983
"airfoil","unireg",29,-0.00120816044917101,-0.418642129138275,-36.5232310920645,0.100488697468038,-143.23793779218
"airfoil","unireg",30,-0.00132711735009615,-0.405731444942187,-37.4691661344227,0.0899163079384789,-152.39634569898
"airfoil","unireg",31,-0.00126405058306934,-0.37668544058064,-35.8222211158048,0.0898021384937534,-145.573739234277
"airfoil","unireg",32,-0.00135376213124661,-0.37808112197645,-38.0742630744969,0.0899022468731552,-166.801928862112
"airfoil","unireg",33,-0.00126634671634213,-0.37465711100848,-36.0496038566511,0.0914483224829948,-164.734453002498
"airfoil","unireg",34,-0.00126249514468749,-0.460215967556458,-36.1188119250913,0.0781313193695496,-139.750545111775
"airfoil","unireg",35,-0.00129195250712851,-0.334424288900665,-33.6949509486445,0.0945027217229965,-181.600571843168
"airfoil","unireg",36,-0.00124670711154562,-0.378647065670758,-35.0993340337078,0.079142174011003,-163.899174530401
"airfoil","unireg",37,-0.00126844336837859,-0.451245833700159,-36.2901394735807,0.0846920408698442,-145.984853036547
"airfoil","unireg",38,-0.00123329693706421,-0.457175519607546,-36.4932149385873,0.101840971102445,-140.188802637009
"airfoil","unireg",39,-0.00123028522456464,-0.454922611217778,-34.1094216034455,0.10981232711959,-114.206057565334
"airfoil","unireg",40,-0.00128498858198068,-0.415117351607461,-35.0348228599007,0.0994745470532475,-150.891905557059
"airfoil","unireg",41,-0.00125846417945347,-0.377456698183696,-35.3901578109222,0.0985697265022249,-159.152498463345
"airfoil","unireg",42,-0.00122895852084335,-0.368140499474755,-32.316305757388,0.09446862852551,-156.098898499059
"airfoil","unireg",43,-0.00134669630274974,-0.339548290023893,-35.7723948174556,0.0924824208790383,-183.218462222353
"airfoil","unireg",44,-0.00128963525936261,-0.400276997531664,-35.4461000157897,0.101437836563438,-142.124204600148
"airfoil","unireg",45,-0.00118449362672088,-0.463478906837985,-36.2959441525976,0.0990468143389843,-135.959659206357
"airfoil","unireg",46,-0.00123444114084064,-0.391342041621357,-33.1439022576402,0.0857744072704461,-148.611440444872
"airfoil","unireg",47,-0.00134398699746763,-0.421465991952285,-33.491677283761,0.100301694433512,-147.577566242433
"airfoil","unireg",48,-0.00127605178965011,-0.336355869354666,-35.2190132582309,0.0906543719370962,-175.095095916012
"airfoil","unireg",49,-0.00125884461129648,-0.489432060117137,-35.7558698364353,0.0983961690996391,-123.456575710075
"airfoil","unireg",50,-0.00128544253221198,-0.346709110580923,-33.3050146914816,0.110311298858975,-173.476742800777
"airfoil","unireg",51,-0.00130819169882595,-0.413091616569307,-36.2293294852232,0.098298691974654,-170.12958379567
"airfoil","unireg",52,-0.00126116432823918,-0.332823338803646,-32.9982025029722,0.0861866047472543,-143.768595044142
"airfoil","unireg",53,-0.00137260162193018,-0.419060212001375,-34.5380719351725,0.090873990323493,-146.381628337179
"airfoil","unireg",54,-0.00129846817891577,-0.39235088535448,-32.829023126645,0.0995856760149246,-155.261054613952
"airfoil","unireg",55,-0.00135529124119612,-0.456438528628011,-36.231916313692,0.114712516531579,-140.605281517177
"airfoil","unireg",56,-0.00127069297024817,-0.43352071278794,-35.2316808336125,0.0980106636501574,-142.38133078688
"airfoil","unireg",57,-0.00120618325226073,-0.408051810807905,-35.0724649112347,0.0923849126734671,-128.031176073042
"airfoil","unireg",58,-0.00133806669237621,-0.470721956229521,-33.7871640413305,0.0969495199844689,-123.18124469162
"airfoil","unireg",59,-0.00119791220261756,-0.319946513226154,-34.3009216655324,0.0918564750868601,-177.922128070955
"airfoil","unireg",60,-0.00120643221088147,-0.258800621805842,-31.5391297823494,0.0956930128595964,-170.188285254145
"airfoil","unireg",61,-0.00123802270472546,-0.420757560783481,-33.9033151211835,0.0825866798024514,-134.648077113165
"airfoil","unireg",62,-0.00126408499189864,-0.4715031236661,-35.1816453082541,0.087515316626197,-109.454974394818
"airfoil","unireg",63,-0.00119958028730569,-0.309286135860137,-35.1350219990611,0.0955522205457649,-184.761296570576
"airfoil","unireg",64,-0.00122332039027223,-0.352493979719894,-33.8866678129272,0.0879394000534701,-161.25796393528
"airfoil","unireg",65,-0.001159736800345,-0.299778254602684,-31.464817096379,0.068613532123468,-168.696115015803
"airfoil","unireg",66,-0.00124600296695965,-0.388198862580541,-35.6309179581757,0.096651906191184,-145.003557883575
"airfoil","unireg",67,-0.00124249544529314,-0.47315068519829,-36.9714382828282,0.0928176254433815,-144.13996426858
"airfoil","unireg",68,-0.00123789421722941,-0.343096725665611,-34.3879451176347,0.0812588658745261,-176.364407984888
"airfoil","unireg",69,-0.00124528547559412,-0.395576077304466,-35.7502251790381,0.0981537509436158,-156.67592411621
"airfoil","unireg",70,-0.00124261754802244,-0.472649325982109,-37.8270882151612,0.0993465245221871,-139.1927657909
"airfoil","unireg",71,-0.00126384690834179,-0.407218103731472,-35.6395480252996,0.108457965718889,-156.44611952502
"airfoil","unireg",72,-0.00123245744875337,-0.329248067033777,-33.5914012074125,0.0947404047933567,-166.608983360803
"airfoil","unireg",73,-0.00128390805790623,-0.395003599891794,-32.8864230184908,0.0825121541186489,-166.902361178122
"airfoil","unireg",74,-0.00135720719793137,-0.367022480970074,-36.8137535795597,0.10887855690849,-166.053462904531
"airfoil","unireg",75,-0.0012517329921391,-0.355456877960309,-33.7844398802828,0.110384327255123,-183.432822477576
"airfoil","unireg",76,-0.00131090790596047,-0.404093387849854,-33.5991957297234,0.0931992947221375,-154.348700594339
"airfoil","unireg",77,-0.00132427486261932,-0.440415873584071,-36.8870388843,0.0925022004044719,-150.750651648239
"airfoil","unireg",78,-0.00128428205409411,-0.362504013241615,-33.0891789025123,0.0738423397999821,-151.213628162894
"airfoil","unireg",79,-0.00125349572353079,-0.416313865482376,-34.5080118719907,0.091864295575171,-154.720859122368
"airfoil","unireg",80,-0.00126634552542946,-0.337476020737445,-31.5953807293797,0.0949889602386718,-156.822138596443
"airfoil","unireg",81,-0.00122763421773396,-0.391906946867353,-34.2531144741376,0.0787203829913332,-175.357730866498
"airfoil","unireg",82,-0.00127309843157127,-0.434640626896908,-32.9146062557023,0.0841721086487791,-144.904762640027
"airfoil","unireg",83,-0.00112750403128834,-0.328091228709954,-33.6988680045745,0.0812697245713093,-175.940604072727
"airfoil","unireg",84,-0.00122628164809967,-0.438607525540488,-34.9046967071834,0.0914357188913524,-130.000664575396
"airfoil","unireg",85,-0.00119863217177617,-0.467655488048751,-36.446505276046,0.10247036518997,-133.284149023739
"airfoil","unireg",86,-0.00138126222406411,-0.324147894470043,-33.3540971434831,0.0774629127233971,-190.591178844776
"airfoil","unireg",87,-0.00133407491538771,-0.35926774172745,-32.1104345059985,0.0873348576901129,-151.836225642348
"airfoil","unireg",88,-0.00131470730808174,-0.381230074097898,-36.022332386676,0.106602418653057,-156.12564963523
"airfoil","unireg",89,-0.00117409529811997,-0.35181937212537,-32.5693024068952,0.0812947772533836,-167.033603918562
"airfoil","unireg",90,-0.00128060916842302,-0.411787058548375,-34.9442082818728,0.0835020955578854,-129.365407580891
"airfoil","unireg",91,-0.00128032490029525,-0.354494227059777,-33.4411326856083,0.0906414653931822,-159.37296270751
"airfoil","unireg",92,-0.00124661521163643,-0.336837972943897,-35.5707027215319,0.100576138950215,-179.860081636448
"airfoil","unireg",93,-0.00128727646986594,-0.419237627761705,-36.3843052383222,0.0894928324526761,-164.562584537428
"airfoil","unireg",94,-0.0012015825331087,-0.421871576967608,-35.2261170018582,0.0836646855159664,-131.073286690379
"airfoil","unireg",95,-0.00135283807509199,-0.400686152129615,-36.7763143051477,0.105698594051607,-176.195172916623
"airfoil","unireg",96,-0.00128335660156754,-0.337586988369706,-32.7436804660959,0.0929939768399339,-179.420627541047
"airfoil","unireg",97,-0.00120340657444647,-0.417311197479292,-36.2308846862214,0.0821098208903178,-151.146407540001
"airfoil","unireg",98,-0.00126607281551533,-0.412348304293348,-36.176722191101,0.0824019449316972,-139.781532232486
"airfoil","unireg",99,-0.00131329598138121,-0.378071340702924,-36.1758473732273,0.0827970379323702,-173.572492314667
"airfoil","unireg",100,-0.00126272959712365,-0.478052276595709,-36.1475734527386,0.0926969725115368,-120.401661481786
"airfoil","least_squares",1,-0.00121888789140457,-0.436828455893099,-36.807476961102,0.0970240050637749,-138.2520249271
"airfoil","least_squares",2,-0.00131703769176695,-0.423570670162582,-35.6361481376675,0.0959226656531181,-144.199997879361
"airfoil","least_squares",3,-0.00134634843620795,-0.354865753152431,-33.1667441881204,0.0916174178076497,-157.642311212143
"airfoil","least_squares",4,-0.00127563198638446,-0.336861195310165,-30.6323951189224,0.0986588565323057,-159.802654301918
"airfoil","least_squares",5,-0.00125926684733444,-0.384129396919447,-35.7873642147352,0.0952633345566133,-176.962180300049
"airfoil","least_squares",6,-0.00126647307874362,-0.483098195124748,-38.1120868975875,0.10242481549017,-130.465788209397
"airfoil","least_squares",7,-0.00130747316444359,-0.427601043354994,-33.7028398010295,0.0830444292184653,-161.305078980074
"airfoil","least_squares",8,-0.00133516672154397,-0.411237428909711,-35.6717973891731,0.1008476508975,-160.343566743959
"airfoil","least_squares",9,-0.00129771003536591,-0.467876563064944,-37.0231398126997,0.106521250887555,-133.630758429367
"airfoil","least_squares",10,-0.00120782382556365,-0.411015768766867,-34.0152616448025,0.0884641774246027,-144.682661518626
"airfoil","least_squares",11,-0.00117704441440182,-0.45351831908868,-36.9190179322811,0.104290707543091,-133.855701000159
"airfoil","least_squares",12,-0.0013530950098975,-0.408625429231782,-35.6303946246816,0.0997774695549875,-167.927872757203
"airfoil","least_squares",13,-0.00136387786999397,-0.479279371366476,-36.3003441613047,0.097167921987832,-137.88875266781
"airfoil","least_squares",14,-0.00123857446669015,-0.407205260886078,-33.4032124186676,0.0939617043167586,-140.441894153578
"airfoil","least_squares",15,-0.00119059033387894,-0.407965469722191,-35.9952513114583,0.0874007131878675,-143.503028595995
"airfoil","least_squares",16,-0.00127633326101718,-0.397225412609441,-34.9491498641031,0.0851503650320399,-142.47110328727
"airfoil","least_squares",17,-0.00124529543033955,-0.40036041525369,-36.1005491483669,0.09524765419373,-159.529855648776
"airfoil","least_squares",18,-0.00126799719532804,-0.372631407622737,-35.3162626376166,0.0974967913804755,-165.258221677445
"airfoil","least_squares",19,-0.00125533803219387,-0.463735661521713,-35.484226215415,0.099183301508254,-130.221501702561
"airfoil","least_squares",20,-0.00131930481836746,-0.456962246443759,-36.2866939025901,0.103050357200044,-129.517641881305
"airfoil","least_squares",21,-0.00132019140613616,-0.42781494464178,-37.3379471063996,0.11038978965317,-162.571645886272
"airfoil","least_squares",22,-0.00130552333264589,-0.461524115198858,-36.7128933652042,0.0958705878021194,-137.087951565424
"airfoil","least_squares",23,-0.00119585252422653,-0.336560464273127,-33.302722855688,0.0948286684849189,-179.511616954435
"airfoil","least_squares",24,-0.00125457932525512,-0.427972615119592,-35.2224699848863,0.0931064472349513,-145.802945728116
"airfoil","least_squares",25,-0.00129556242714421,-0.410849816021932,-34.1288624420471,0.0972855013234059,-125.370043009579
"airfoil","least_squares",26,-0.00126089580376173,-0.452281332525432,-34.4903317906425,0.101667660511644,-133.793082564853
"airfoil","least_squares",27,-0.00133928461528755,-0.382359363800891,-34.811613656016,0.0961909410680264,-165.07238945679
"airfoil","least_squares",28,-0.00127098506261786,-0.419229005213421,-36.5119230200438,0.0935152417077988,-139.212551926654
"airfoil","least_squares",29,-0.00121241613760745,-0.436804459470507,-36.8732752756867,0.10315967960262,-137.562203133379
"airfoil","least_squares",30,-0.00133074305115524,-0.436183245079052,-38.0190102269798,0.0951636032535713,-143.023783811379
"airfoil","least_squares",31,-0.00127521098520151,-0.415943771838957,-36.7507041204613,0.0967858923048914,-134.788876250944
"airfoil","least_squares",32,-0.00135728825840519,-0.407323104324608,-38.6627511553261,0.0955800482547294,-156.89224746126
"airfoil","least_squares",33,-0.00127625844069662,-0.402432886917119,-36.7207198838907,0.0963528112387597,-156.017210572752
"airfoil","least_squares",34,-0.00127822533122552,-0.486548398406596,-36.7913135287193,0.0857607266425663,-131.731993026469
"airfoil","least_squares",35,-0.00130220739171209,-0.367369329721357,-34.4798573585748,0.099888042110855,-171.471575099408
"airfoil","least_squares",36,-0.00126539652072444,-0.415493830868727,-36.2437520755562,0.0862582781732067,-153.817506572677
"airfoil","least_squares",37,-0.00127815499287771,-0.477951495769686,-36.9004432601846,0.0925033383896302,-137.618508529523
"airfoil","least_squares",38,-0.00124490353152295,-0.475090931922272,-36.9503955718498,0.105854143413408,-134.590944024333
"airfoil","least_squares",39,-0.00123699556013347,-0.480476631033743,-34.7821705388227,0.114588289109135,-107.230840693694
"airfoil","least_squares",40,-0.00129157615813389,-0.446246340359282,-35.8008938282707,0.104151328913644,-141.738778176623
"airfoil","least_squares",41,-0.00127418833643814,-0.410621817696438,-36.1529065279061,0.104125586008599,-149.747349518855
"airfoil","least_squares",42,-0.00124121407971411,-0.392439949705955,-33.0880395456756,0.09950950849117,-149.20734446571
"airfoil","least_squares",43,-0.00136152770674665,-0.373945551318809,-36.6189996865404,0.0979585447859093,-172.909142439071
"airfoil","least_squares",44,-0.00130284173333646,-0.441087835751371,-36.3641296003702,0.105666797276085,-130.593747328298
"airfoil","least_squares",45,-0.00119771359336698,-0.489473372624666,-36.9751355739055,0.103929003436942,-128.859830488568
"airfoil","least_squares",46,-0.00124585872200213,-0.417122753021757,-33.8996899347467,0.0905337091889427,-141.162029015468
"airfoil","least_squares",47,-0.00135231620450892,-0.440232184874884,-34.1624999298135,0.102880689500172,-142.10128372794
"airfoil","least_squares",48,-0.0012902227195975,-0.377877843231389,-36.1923219234774,0.0958950681105673,-163.130162138118
"airfoil","least_squares",49,-0.00127201109430049,-0.516948533302653,-36.4568781780929,0.102805444003723,-116.302886482622
"airfoil","least_squares",50,-0.00129209040886955,-0.372625530340061,-33.9758888451555,0.113813174900507,-165.779227308748
"airfoil","least_squares",51,-0.00131360302424531,-0.446266716859332,-36.9204549731693,0.103256818673006,-159.399157981383
"airfoil","least_squares",52,-0.00127636957140681,-0.387587437024412,-34.2840176139282,0.0918388760774774,-128.615853077164
"airfoil","least_squares",53,-0.00138019065010859,-0.455692336111894,-35.404789961785,0.0960395751477412,-135.739632277716
"airfoil","least_squares",54,-0.00130892373021715,-0.418348075716173,-33.5042635647906,0.105608609793856,-147.67301412553
"airfoil","least_squares",55,-0.00136153282491915,-0.482699694147543,-36.8533328282093,0.117516037338278,-132.813914275525
"airfoil","least_squares",56,-0.00128355484640717,-0.465767591495057,-36.0251032046665,0.102264204065424,-132.987721816328
"airfoil","least_squares",57,-0.0012197908229511,-0.440223296887656,-35.8295908451745,0.0970461386725998,-119.79420232851
"airfoil","least_squares",58,-0.00134598073996614,-0.497449597741485,-34.5380141289038,0.102504157348813,-115.942124673347
"airfoil","least_squares",59,-0.00121498553436165,-0.359888858788806,-35.3161542438369,0.0964871074936526,-166.40752589505
"airfoil","least_squares",60,-0.00122231106046964,-0.30564172263016,-32.547047458771,0.101641517492379,-156.858129808892
"airfoil","least_squares",61,-0.00124217331179575,-0.447210152332022,-34.6524926416067,0.0917060458332977,-126.61911648758
"airfoil","least_squares",62,-0.00127478517636369,-0.501771033337104,-35.9461636662521,0.0949655915541237,-101.409578917092
"airfoil","least_squares",63,-0.00121488105744136,-0.357264613203117,-36.2093521101924,0.101203428319782,-170.571231521363
"airfoil","least_squares",64,-0.00123586730547874,-0.385183497809759,-34.7399983438325,0.0938012250955751,-152.34871931296
"airfoil","least_squares",65,-0.0011754168910974,-0.34548699217848,-32.6997698389303,0.0803340055644045,-155.684692290845
"airfoil","least_squares",66,-0.0012574617491118,-0.431512057490845,-36.5266784164117,0.101157297395629,-133.195045865254
"airfoil","least_squares",67,-0.00125301581719428,-0.498461253053138,-37.6337479627033,0.09886092625809,-136.542175104821
"airfoil","least_squares",68,-0.0012460291136868,-0.372844738230732,-35.100798337301,0.0883418894692925,-167.197412259303
"airfoil","least_squares",69,-0.00126159398049246,-0.435023931854148,-36.7319890730911,0.103040275659707,-145.624407393242
"airfoil","least_squares",70,-0.00125579136611659,-0.502623525265214,-38.675098225216,0.105284723972714,-130.447425100494
"airfoil","least_squares",71,-0.00127624249633957,-0.442504821947539,-36.468503759238,0.113895896395403,-146.335809845371
"airfoil","least_squares",72,-0.00124693556094889,-0.375998936422983,-34.7252036150055,0.100260538890206,-153.233559820802
"airfoil","least_squares",73,-0.0012955266885497,-0.429533766285008,-33.8037238568084,0.0889770335616288,-156.180469535025
"airfoil","least_squares",74,-0.00136929478853839,-0.39324987424195,-37.4681693379493,0.111119466414088,-158.345053443506
"airfoil","least_squares",75,-0.00126521951692249,-0.380763255462909,-34.6469954601311,0.112543276993661,-175.56603261207
"airfoil","least_squares",76,-0.00131918557656223,-0.433405234283428,-34.3023802737028,0.0975372917845003,-144.764619317149
"airfoil","least_squares",77,-0.00133113664898846,-0.467263729585842,-37.4080025927038,0.0977243259220714,-141.963710419482
"airfoil","least_squares",78,-0.00130097135005857,-0.399463307892403,-34.058653648116,0.0863724478677965,-141.139769606633
"airfoil","least_squares",79,-0.00127001513603216,-0.449365286147791,-35.3417169555694,0.100509025781481,-145.242512031936
"airfoil","least_squares",80,-0.00127768869566286,-0.37812794236199,-32.5703211075622,0.0987279527674849,-145.080794890455
"airfoil","least_squares",81,-0.00123939735487552,-0.420795674404237,-35.0841297955409,0.0848285854987189,-165.681485993368
"airfoil","least_squares",82,-0.00128461490130376,-0.471079822153695,-33.810336580691,0.0906738143689013,-134.137289383239
"airfoil","least_squares",83,-0.00114546453157319,-0.369413235884612,-34.712372007487,0.0880247718723915,-163.896255100269
"airfoil","least_squares",84,-0.0012345002267605,-0.46700685492653,-35.5817667016286,0.0974971801055527,-121.533029594897
"airfoil","least_squares",85,-0.0012090125589535,-0.491334592299404,-37.1060765166663,0.106295680532078,-126.012868853429
"airfoil","least_squares",86,-0.00138257316575485,-0.352696140551889,-34.0427863527282,0.0844272081598046,-181.208025689303
"airfoil","least_squares",87,-0.00134403401206115,-0.387339833908846,-32.9361787451408,0.0929558840275867,-143.900288752385
"airfoil","least_squares",88,-0.00132520560973386,-0.424417333022041,-36.9572620739865,0.111353668209498,-143.55308334408
"airfoil","least_squares",89,-0.00119142262170147,-0.393273917621927,-33.6969974144281,0.0886645980791599,-154.686955190037
"airfoil","least_squares",90,-0.00129696625754199,-0.448334344607716,-35.9285700178165,0.0921506357502442,-120.057945197306
"airfoil","least_squares",91,-0.00129087703051149,-0.386626464064411,-34.3755585267736,0.0977101076555728,-150.320164413017
"airfoil","least_squares",92,-0.00125924012228733,-0.369294820156284,-36.2994688092587,0.104401105612443,-170.29183180759
"airfoil","least_squares",93,-0.00129885919928822,-0.444173886772023,-37.0201705568375,0.0949032608655857,-156.508003306314
"airfoil","least_squares",94,-0.00121469487721494,-0.448414508725882,-35.8972254498765,0.0895781376385295,-123.619709547025
"airfoil","least_squares",95,-0.00135814525209676,-0.419961871536398,-37.1867362732635,0.109057876375683,-169.51918374039
"airfoil","least_squares",96,-0.00130169463384829,-0.375261772442634,-33.7581745844385,0.0974582253172363,-168.871055819208
"airfoil","least_squares",97,-0.00121303909613049,-0.447199483683488,-36.862519939692,0.090352750083197,-142.050043663123
"airfoil","least_squares",98,-0.00127880022599613,-0.438021242339959,-36.8465125086253,0.088190120321432,-132.543588688488
"airfoil","least_squares",99,-0.00131824082926677,-0.409340395068343,-36.8144737464512,0.0906943358655035,-163.275439333074
"airfoil","least_squares",100,-0.00127483203551562,-0.499919886546351,-36.6609676298867,0.0982450094759457,-113.852215585706
