"dataset","method","split_id","AT","V","AP","RH"
"powerplant","lasso_cv",62,-1.9100562269925,-0.257622734142367,0.0780196296558922,-0.148258425150414
"powerplant","lasso_cv",63,-1.96370314433503,-0.235819381386818,0.0555423833948541,-0.150121129191276
"powerplant","lasso_cv",64,-1.97101996228421,-0.231350503994918,0.0594256476460625,-0.15217923931262
"powerplant","lasso_cv",65,-1.97884251848737,-0.230343082669758,0.0502170315942084,-0.161540606110209
"powerplant","lasso_cv",66,-1.97267450493816,-0.230801828768471,0.0435041747167043,-0.159098206558314
"powerplant","lasso_cv",67,-1.94135632843414,-0.241485841017915,0.0653485333114749,-0.149363533963328
"powerplant","lasso_cv",68,-1.92178141457031,-0.254944793413574,0.0602210773880052,-0.153158040214167
"powerplant","lasso_cv",69,-1.95950951220607,-0.237756343005689,0.0505260027542815,-0.155207380730565
"powerplant","lasso_cv",70,-1.95944614762113,-0.233491382719055,0.0624512377687555,-0.149049158329224
"powerplant","lasso_cv",71,-1.97118183232997,-0.23241428432968,0.0516498698671766,-0.152764755013646
"powerplant","lasso_cv",72,-1.95523382766418,-0.248046382676945,0.0521326658457074,-0.157036159773014
"powerplant","lasso_cv",73,-1.94461664905915,-0.243618734717276,0.0552442332629919,-0.143946354470026
"powerplant","lasso_cv",74,-1.96619433787578,-0.236945438241289,0.059732283629435,-0.15060144134014
"powerplant","lasso_cv",75,-1.94935511233317,-0.247169763102665,0.0473225277628649,-0.150916543045804
"powerplant","lasso_cv",76,-1.94535648494853,-0.238964661693259,0.0661375836678275,-0.147078284380335
"powerplant","lasso_cv",77,-1.95018482646538,-0.242840521110442,0.0574370977980586,-0.145530449430946
"powerplant","lasso_cv",78,-1.95754931706081,-0.244300325764046,0.0614821001210907,-0.155178813378197
"powerplant","lasso_cv",79,-1.96131050709835,-0.237144638195315,0.0530877792161948,-0.157336616429714
"powerplant","lasso_cv",80,-1.95035683887795,-0.248859500403058,0.0478703718138888,-0.151126492086348
"powerplant","lasso_cv",81,-1.95281311654782,-0.244682181548997,0.0575923166442869,-0.149624907847853
"powerplant","lasso_cv",82,-1.9501093531357,-0.239362278729492,0.051491566348364,-0.148380533740393
"powerplant","lasso_cv",83,-1.9252403057963,-0.250459571919667,0.0740785705533023,-0.144082161764545
"powerplant","lasso_cv",84,-1.95161373913941,-0.239650104007092,0.0568264442171058,-0.150080510961899
"powerplant","lasso_cv",85,-1.9328301948773,-0.24431910709069,0.070382513956858,-0.151226001080269
"powerplant","lasso_cv",86,-1.95252228167455,-0.239827347572155,0.0544939242428961,-0.147672483678607
"powerplant","lasso_cv",87,-1.95251806642286,-0.242612595090392,0.0607266116601668,-0.152364687452886
"powerplant","lasso_cv",88,-1.95177940772889,-0.238133276462817,0.0543355417299687,-0.147277333615022
"powerplant","lasso_cv",89,-1.97168709944534,-0.232693946562908,0.0473830240885255,-0.156323790844259
"powerplant","lasso_cv",90,-1.96053921249188,-0.240634540326435,0.0474251542499771,-0.151994834185695
"powerplant","lasso_cv",91,-1.95203395072686,-0.245822727865649,0.0703315511819924,-0.152822218731124
"powerplant","lasso_cv",92,-1.95969606403514,-0.245162216587128,0.0458263271281368,-0.15081448015298
"powerplant","lasso_cv",93,-1.94300747054862,-0.247997909301857,0.0577467161539333,-0.150681082392041
"powerplant","lasso_cv",94,-1.94699417352312,-0.239358943038265,0.0559928526559843,-0.151563915831723
"powerplant","lasso_cv",95,-1.98176351624507,-0.234918147221997,0.055306106675737,-0.15275333147466
"powerplant","lasso_cv",96,-1.95637366347904,-0.246028021627649,0.0657238353681377,-0.1528107691491
"powerplant","lasso_cv",97,-1.95696436039234,-0.242159366892915,0.0586555212318077,-0.158275204140448
"powerplant","lasso_cv",98,-1.95788187107802,-0.238834726697378,0.0654591856356564,-0.157465755602016
"powerplant","lasso_cv",99,-1.94464346967212,-0.24689117022954,0.0454022630877767,-0.151951540469207
"powerplant","lasso_cv",100,-1.96603977166401,-0.236384115621579,0.0610514186083755,-0.149571921737044
"powerplant","unireg",1,-1.62542325138203,-0.324334360817633,0.159588695200585,0
"powerplant","unireg",2,-1.63756879467176,-0.325969140961569,0.146540807778122,0
"powerplant","unireg",3,-1.63720259400546,-0.324431413617113,0.165941285274489,0
"powerplant","unireg",4,-1.62903661917644,-0.325882483301996,0.172643079624033,0
"powerplant","unireg",5,-1.62040792019235,-0.341064690382971,0.158675664636251,0
"powerplant","unireg",6,-1.64493941880145,-0.320540081190777,0.155163242327669,0
"powerplant","unireg",7,-1.65841968174353,-0.314052716653839,0.161006896204395,0
"powerplant","unireg",8,-1.6261833157926,-0.328916914102169,0.159438043732588,0
"powerplant","unireg",9,-1.62894265197638,-0.32465261598553,0.159765953428807,0
"powerplant","unireg",10,-1.63597745103461,-0.329354474296235,0.170573304078385,0
"powerplant","unireg",11,-1.63493299623905,-0.324841205698424,0.167070910596739,0
"powerplant","unireg",12,-1.61984791135327,-0.330890894812202,0.16459665016961,0
"powerplant","unireg",13,-1.63799914082556,-0.326758222719501,0.154830113755777,0
"powerplant","unireg",14,-1.63096614856959,-0.329782522009923,0.156408985243538,0
"powerplant","unireg",15,-1.63562501456035,-0.321186542350319,0.165294488633185,0
"powerplant","unireg",16,-1.63624724208668,-0.325333400748729,0.162699809171546,0
"powerplant","unireg",17,-1.64063949534243,-0.334646042051688,0.157761372332442,0
"powerplant","unireg",18,-1.65514780317418,-0.318767650313523,0.149785494479893,0
"powerplant","unireg",19,-1.63347492579837,-0.327139733273463,0.146899550536266,0
"powerplant","unireg",20,-1.64749144616477,-0.318778246614345,0.167498969198985,0
"powerplant","unireg",21,-1.63803017254538,-0.3261211915344,0.144592857588306,0
"powerplant","unireg",22,-1.62408682583599,-0.333171650952492,0.149198649992338,0
"powerplant","unireg",23,-1.61985515316063,-0.333892046389508,0.147599468808138,0
"powerplant","unireg",24,-1.61158190560305,-0.332931848295259,0.170845680049446,0
"powerplant","unireg",25,-1.6539584158253,-0.322919388212678,0.148952584888411,0
"powerplant","unireg",26,-1.61977998562569,-0.328932293192408,0.158368318700818,0
"powerplant","unireg",27,-1.6288364858992,-0.331755295724677,0.151556416634762,0
"powerplant","unireg",28,-1.64065663699359,-0.322610259756285,0.142086592833185,0
"powerplant","unireg",29,-1.62997446627944,-0.328918942001545,0.137602948261382,0
"powerplant","unireg",30,-1.63225796019998,-0.326058205719897,0.163865056499014,0
"powerplant","unireg",31,-1.62496265784523,-0.334308151733237,0.151102160631218,0
"powerplant","unireg",32,-1.64620442564721,-0.325678452096018,0.150967087624771,0
"powerplant","unireg",33,-1.64705842021477,-0.323466624912758,0.15504950806226,0
"powerplant","unireg",34,-1.63922870311423,-0.319924114303173,0.177449496859376,0
"powerplant","unireg",35,-1.64276781336104,-0.325928233559144,0.152477513728765,0
"powerplant","unireg",36,-1.63548919202578,-0.324637913868828,0.180827190683667,0
"powerplant","unireg",37,-1.66863668906258,-0.315065120287073,0.149980275161078,0
"powerplant","unireg",38,-1.62152814228009,-0.336923594003731,0.160673629693691,0
"powerplant","unireg",39,-1.62622788205164,-0.331126877074943,0.166652090209533,0
"powerplant","unireg",40,-1.6310313812031,-0.326164995415759,0.154317792665849,0
"powerplant","unireg",41,-1.62361989358923,-0.335951404283096,0.170314605726428,0
"powerplant","unireg",42,-1.64867496420982,-0.323061814149059,0.138399753756039,0
"powerplant","unireg",43,-1.67035491041748,-0.315436611370084,0.136879019008793,0
"powerplant","unireg",44,-1.66128120377414,-0.311162867661159,0.160002536387979,0
"powerplant","unireg",45,-1.63102248261457,-0.327638855748402,0.158561759556184,0
"powerplant","unireg",46,-1.62819155054496,-0.335189424482142,0.158984045920291,0
"powerplant","unireg",47,-1.64994789398893,-0.318098315195459,0.169258047697113,0
"powerplant","unireg",48,-1.63727545082759,-0.327234161613397,0.165449215452871,0
"powerplant","unireg",49,-1.63705729706747,-0.325721158643394,0.15199780518222,0
"powerplant","unireg",50,-1.63177350439237,-0.32869434336199,0.148955210100571,0
"powerplant","unireg",51,-1.62833569106384,-0.321558229940339,0.160540015628399,0
"powerplant","unireg",52,-1.62999619143524,-0.332236729776508,0.156728215046723,0
"powerplant","unireg",53,-1.65191999541682,-0.330388685483808,0.144704759430477,0
"powerplant","unireg",54,-1.60814830176298,-0.333046434272325,0.17538889799651,0
"powerplant","unireg",55,-1.63013658399392,-0.333307184587116,0.152967570965949,0
"powerplant","unireg",56,-1.62041938962685,-0.338705938926352,0.153210806709867,0
"powerplant","unireg",57,-1.6276023494459,-0.331986607168711,0.152196999727148,0
"powerplant","unireg",58,-1.64647635436736,-0.321146348690207,0.157766953722328,0
"powerplant","unireg",59,-1.64121413307912,-0.328968194799109,0.144446353754312,0
"powerplant","unireg",60,-1.61438762090169,-0.336571135481516,0.159864515029691,0
"powerplant","unireg",61,-1.63869082064815,-0.33585561926723,0.137330267861169,0
"powerplant","unireg",62,-1.59583952047703,-0.341872610188807,0.184453281177236,0
"powerplant","unireg",63,-1.65089458933288,-0.319066145861526,0.157804507853341,0
"powerplant","unireg",64,-1.65945021185053,-0.313900719877683,0.158178045793765,0
"powerplant","unireg",65,-1.64691155019107,-0.31946314531366,0.153978670302885,0
"powerplant","unireg",66,-1.63004630112245,-0.325693077146494,0.146246085874223,0
"powerplant","unireg",67,-1.62301351035434,-0.329302286890767,0.161779713030528,0
"powerplant","unireg",68,-1.59790537971195,-0.340971348555582,0.167053659338507,0
"powerplant","unireg",69,-1.63342661967679,-0.326345454337072,0.156118306836143,0
"powerplant","unireg",70,-1.64153366393375,-0.31965847856488,0.1608197124982,0
"powerplant","unireg",71,-1.65552928528525,-0.319457149214223,0.146297973614135,0
"powerplant","unireg",72,-1.62653388316742,-0.336352919593033,0.155355146994235,0
"powerplant","unireg",73,-1.64277910778374,-0.324033112352474,0.153523032671767,0
"powerplant","unireg",74,-1.65114991495319,-0.324448133498996,0.161636347579349,0
"powerplant","unireg",75,-1.63641724207764,-0.329611303912505,0.144202353821512,0
"powerplant","unireg",76,-1.62662556150118,-0.327114024845487,0.1645467512006,0
"powerplant","unireg",77,-1.65096204992089,-0.325424057117882,0.149818876424205,0
"powerplant","unireg",78,-1.62745066592917,-0.332361373941342,0.164404352828383,0
"powerplant","unireg",79,-1.62339138844921,-0.328537291308817,0.156573308562051,0
"powerplant","unireg",80,-1.62679117115785,-0.340136946113272,0.141604499843382,0
"powerplant","unireg",81,-1.64158297570098,-0.330298009208971,0.154826134132084,0
"powerplant","unireg",82,-1.64857193949703,-0.320018224908019,0.145444822341228,0
"powerplant","unireg",83,-1.61776273280394,-0.339330799546374,0.168093831364394,0
"powerplant","unireg",84,-1.63761284600879,-0.323736005566578,0.155880154567318,0
"powerplant","unireg",85,-1.60845075504951,-0.3339466860899,0.168556066333699,0
"powerplant","unireg",86,-1.64996444045158,-0.321136168892738,0.146661589313156,0
"powerplant","unireg",87,-1.63206549981809,-0.330935903833448,0.158695145663435,0
"powerplant","unireg",88,-1.6490348897469,-0.318466310394463,0.150113390897725,0
"powerplant","unireg",89,-1.64578101506507,-0.320882571105713,0.149692489212532,0
"powerplant","unireg",90,-1.64680347355809,-0.325493266916084,0.145999840269198,0
"powerplant","unireg",91,-1.63549397824829,-0.327848170596952,0.169671273735619,0
"powerplant","unireg",92,-1.64857423528881,-0.331630338159971,0.141478823919989,0
"powerplant","unireg",93,-1.63520186073626,-0.328671193719228,0.156731091501268,0
"powerplant","unireg",94,-1.62025319615431,-0.330110402255657,0.158453067502328,0
"powerplant","unireg",95,-1.66149873844739,-0.324200741315089,0.153168331603503,0
"powerplant","unireg",96,-1.62875337465728,-0.337397576697331,0.169615477728005,0
"powerplant","unireg",97,-1.62507188665978,-0.331042980115359,0.162286877206569,0
"powerplant","unireg",98,-1.62252575076785,-0.329805994256856,0.168054328746405,0
"powerplant","unireg",99,-1.63300115290635,-0.329656923595663,0.145286774564032,0
"powerplant","unireg",100,-1.655176165441,-0.319363468306192,0.160294087927936,0
"powerplant","least_squares",1,-1.97222677659911,-0.230962069317224,0.0577859046860947,-0.159835515193032
"powerplant","least_squares",2,-1.99485563038667,-0.226116507620296,0.0465054326264181,-0.16298030453986
"powerplant","least_squares",3,-1.97943260428277,-0.232033493891006,0.0651020144059974,-0.160961050459536
"powerplant","least_squares",4,-1.9710118047464,-0.231615880746016,0.0786795143155043,-0.158645166115279
"powerplant","least_squares",5,-1.97086877220344,-0.240476929080142,0.0633886352255208,-0.162310684711839
"powerplant","least_squares",6,-1.98625980067993,-0.230392391235285,0.0618530173477571,-0.16175885274092
"powerplant","least_squares",7,-1.984742017628,-0.225969125907399,0.0666014880786978,-0.15390472139964
"powerplant","least_squares",8,-1.99019755658363,-0.225925044571075,0.0591326027419529,-0.164505442352465
"powerplant","least_squares",9,-1.95362536660205,-0.234544952449331,0.0720520920478691,-0.150290539093051
"powerplant","least_squares",10,-1.97413190275625,-0.236218227595123,0.072637960344031,-0.153929881537801
"powerplant","least_squares",11,-1.9770785757022,-0.234183477107485,0.0693494643121798,-0.159503627031806
"powerplant","least_squares",12,-1.97573034248477,-0.231719714614959,0.0619777495332115,-0.160405106778786
"powerplant","least_squares",13,-1.98727360790834,-0.230026639343533,0.0518177458325209,-0.161720396092181
"powerplant","least_squares",14,-1.97196429402469,-0.235161485648871,0.0620722805687381,-0.15642821101119
"powerplant","least_squares",15,-1.99187064954054,-0.221328472918488,0.0670111417940918,-0.160956641441099
"powerplant","least_squares",16,-1.98358311249552,-0.230784971254327,0.0594677605184338,-0.159258759690556
"powerplant","least_squares",17,-1.97661008571371,-0.24169626901629,0.0622731627597975,-0.155848761071728
"powerplant","least_squares",18,-1.9958975352605,-0.224212026698325,0.0576363941137342,-0.160789470693591
"powerplant","least_squares",19,-1.97798136627562,-0.233469064644775,0.0542370926662299,-0.161391124812397
"powerplant","least_squares",20,-1.97972707160391,-0.228763806907202,0.0716278047200585,-0.152429202288282
"powerplant","least_squares",21,-1.98888051649222,-0.230285595911916,0.0430802726820359,-0.162026956318536
"powerplant","least_squares",22,-1.96208682954745,-0.237337658651517,0.0546536706981452,-0.155734484850782
"powerplant","least_squares",23,-1.96231918072502,-0.241204265411113,0.0478675941836192,-0.157238350040031
"powerplant","least_squares",24,-1.95603597583037,-0.240507989188589,0.0773249172177931,-0.157464897231907
"powerplant","least_squares",25,-2.00246895115932,-0.228437946575003,0.0494072072225886,-0.162420310537091
"powerplant","least_squares",26,-1.96727367406472,-0.231532220114812,0.0671746690429438,-0.15663687141043
"powerplant","least_squares",27,-1.9868823121267,-0.233011477509676,0.0520003631814031,-0.164327758616832
"powerplant","least_squares",28,-1.98075155978741,-0.228681116525038,0.0526515460626972,-0.158901193179934
"powerplant","least_squares",29,-1.9825988574617,-0.235089967683759,0.0363903637822836,-0.16427701928872
"powerplant","least_squares",30,-1.96759939732598,-0.234140980747086,0.0708322359867278,-0.152364981662211
"powerplant","least_squares",31,-1.95919682534179,-0.242599341331929,0.0586197023113784,-0.154051030364224
"powerplant","least_squares",32,-1.98183986293542,-0.234239286292704,0.059899463431681,-0.156647297925449
"powerplant","least_squares",33,-2.00159546105158,-0.225721640381922,0.0575961415526998,-0.163901308777736
"powerplant","least_squares",34,-1.98209194140003,-0.227480807185409,0.0787658494718478,-0.156688431429388
"powerplant","least_squares",35,-1.97088162273664,-0.23460000649071,0.0648114488625895,-0.153481714738086
"powerplant","least_squares",36,-1.94533824411907,-0.239171960452689,0.0925696513531128,-0.147159016549777
"powerplant","least_squares",37,-2.01104944365934,-0.22125707309009,0.0550641879612912,-0.158958813833487
"powerplant","least_squares",38,-1.97510300583021,-0.239823623038383,0.0607552331890913,-0.162668869050897
"powerplant","least_squares",39,-1.97197778154632,-0.236025757075051,0.0703115933104774,-0.160541082943002
"powerplant","least_squares",40,-1.97914565020327,-0.232742703188148,0.0524526600335173,-0.162109752220724
"powerplant","least_squares",41,-1.95953068813021,-0.244962763303013,0.0767725950459105,-0.156599844992553
"powerplant","least_squares",42,-1.9890370932728,-0.229522590494323,0.0454096970555072,-0.155727841339789
"powerplant","least_squares",43,-2.00821466399425,-0.223826769176647,0.0375603395341518,-0.159322181174269
"powerplant","least_squares",44,-2.01036289284076,-0.21697874652087,0.0618067495278737,-0.16149031287402
"powerplant","least_squares",45,-1.97125450390512,-0.234548221339693,0.0654702152902695,-0.15766919300071
"powerplant","least_squares",46,-1.98080664023066,-0.236586076057564,0.0592328579820897,-0.161244983205792
"powerplant","least_squares",47,-1.98945810580285,-0.223784300257501,0.0684696417833541,-0.156644043644382
"powerplant","least_squares",48,-1.98587302732389,-0.230910374413086,0.0671466514328847,-0.158650368770043
"powerplant","least_squares",49,-1.97959991846014,-0.232027451174741,0.0548985620454516,-0.160910976351329
"powerplant","least_squares",50,-1.97453164243444,-0.23372916631997,0.053612356483458,-0.157733027699915
"powerplant","least_squares",51,-1.98122721855945,-0.224474802136701,0.0599030708371014,-0.160313662823566
"powerplant","least_squares",52,-1.98269215699696,-0.235781549718146,0.0539508503646022,-0.162083479619685
"powerplant","least_squares",53,-1.9887908262536,-0.235802873779549,0.0562207576450092,-0.157197194171967
"powerplant","least_squares",54,-1.96192058564267,-0.236480420685994,0.0766408165339965,-0.162129287535681
"powerplant","least_squares",55,-1.95495952298227,-0.245241164797294,0.0594695431772937,-0.153671505721658
"powerplant","least_squares",56,-1.97678908586687,-0.237420205544187,0.0521999548000353,-0.159158619232484
"powerplant","least_squares",57,-1.96366670584272,-0.237071788850078,0.0567099296139994,-0.155256701748112
"powerplant","least_squares",58,-1.97874850004536,-0.234287416592334,0.0643311149494567,-0.158192514327546
"powerplant","least_squares",59,-1.983198540029,-0.23241640405871,0.0523100975776237,-0.157524519550892
"powerplant","least_squares",60,-1.94801974574779,-0.242516325586564,0.069540666931349,-0.153255562025273
"powerplant","least_squares",61,-2.0078557416257,-0.230376230488801,0.0428715556612692,-0.166230506305527
"powerplant","least_squares",62,-1.93581185382207,-0.248939416474932,0.0826344706426258,-0.155088696142781
"powerplant","least_squares",63,-1.98973288199651,-0.227022448199403,0.0601149491020915,-0.157159376279591
"powerplant","least_squares",64,-1.99567110123274,-0.223104633471855,0.0641303165225956,-0.158913374423769
"powerplant","least_squares",65,-2.00420483204033,-0.221822676640978,0.0547402473244211,-0.168467710710611
"powerplant","least_squares",66,-1.99814854364237,-0.222167013419478,0.0483731012046816,-0.165923042321929
"powerplant","least_squares",67,-1.96693799077251,-0.232949098146712,0.0698112328770449,-0.156260603140912
"powerplant","least_squares",68,-1.94687635143391,-0.246579500287916,0.0649901327347016,-0.159836422012826
"powerplant","least_squares",69,-1.98402801719808,-0.229605589236954,0.0551017846427532,-0.161822388488758
"powerplant","least_squares",70,-1.98535210983142,-0.224866723509813,0.0666487161662668,-0.156043537760614
"powerplant","least_squares",71,-1.9960406225947,-0.224038834515609,0.0561079320443615,-0.159496820412794
"powerplant","least_squares",72,-1.98015370001307,-0.239762766517083,0.0567801012918077,-0.16374392934629
"powerplant","least_squares",73,-1.9695947842728,-0.235357643916535,0.0594922354323448,-0.150679931909656
"powerplant","least_squares",74,-1.99041312221992,-0.228723175711593,0.064572274450752,-0.157147347038516
"powerplant","least_squares",75,-1.9746748126972,-0.238834938212645,0.0518690209732621,-0.157732329714565
"powerplant","least_squares",76,-1.97126347243872,-0.230061904666092,0.0709010571816774,-0.153850231908918
"powerplant","least_squares",77,-1.97543470542787,-0.234257597000503,0.0622512795833894,-0.152348033071471
"powerplant","least_squares",78,-1.98298114103551,-0.235961730461698,0.065811717276259,-0.162147353291275
"powerplant","least_squares",79,-1.98776486645329,-0.228277776267048,0.0576145865936629,-0.164452876752946
"powerplant","least_squares",80,-1.97589615359181,-0.240240298599299,0.0526348925342813,-0.158101967843202
"powerplant","least_squares",81,-1.97769005846799,-0.23625016235453,0.0622957428219109,-0.156365352283712
"powerplant","least_squares",82,-1.9744567605946,-0.231145745373271,0.0567653665142288,-0.155032965697196
"powerplant","least_squares",83,-1.95072996953219,-0.24162906964519,0.0788184980164294,-0.150855275150467
"powerplant","least_squares",84,-1.977684709688,-0.230792862046388,0.0610018919360695,-0.156989207535723
"powerplant","least_squares",85,-1.95810100081166,-0.235773372791849,0.0750084558107234,-0.157964205673945
"powerplant","least_squares",86,-1.9773000863572,-0.231543171030728,0.0593459053646116,-0.154437970461873
"powerplant","least_squares",87,-1.97811664061521,-0.233855438275098,0.0654387771226121,-0.159259258289751
"powerplant","least_squares",88,-1.97649927904029,-0.2298570855286,0.0592128824931495,-0.153990947708525
"powerplant","least_squares",89,-1.9964816747507,-0.224440213831601,0.0518299666685224,-0.163122958698809
"powerplant","least_squares",90,-1.98607358887092,-0.231937617179632,0.0524505045042249,-0.158944746582488
"powerplant","least_squares",91,-1.97764362030343,-0.237331828101749,0.074971602525777,-0.159771322268697
"powerplant","least_squares",92,-1.9842528136946,-0.236788239778445,0.0506826995486822,-0.15730864651505
"powerplant","least_squares",93,-1.96812682241721,-0.239562470058541,0.0624404210398232,-0.157420456680349
"powerplant","least_squares",94,-1.97246524315552,-0.230700121415194,0.0605911660469264,-0.158297701025487
"powerplant","least_squares",95,-2.007448544377,-0.226167610490232,0.0599210032891988,-0.15966191318349
"powerplant","least_squares",96,-1.98158939683869,-0.237504468832006,0.0706259848264371,-0.159484050716238
"powerplant","least_squares",97,-1.98249804320941,-0.233476077082298,0.0632364794016629,-0.165152840565034
"powerplant","least_squares",98,-1.98398568034015,-0.229922738993774,0.0699959954524188,-0.164373015520361
"powerplant","least_squares",99,-1.97007536298918,-0.238351437509063,0.0499842939304257,-0.158744814534413
"powerplant","least_squares",100,-1.99178311075966,-0.227649995829824,0.0657691882956716,-0.156394771918734
